v8-version,3,32,7,0,0
code-creation,Function,0,0x44405a0,176,"PropertyDescriptor_HasConfigurable native v8natives.js:379:62",0x501d368,~
code-creation,Function,0,0x4440660,176,"PropertyDescriptor_IsConfigurable native v8natives.js:382:60",0x501d3f8,~
code-creation,Function,0,0x4440720,192,"PropertyDescriptor_SetGetter native v8natives.js:385:47",0x501d48c,~
code-creation,Function,0,0x44407e0,176,"PropertyDescriptor_GetGetter native v8natives.js:389:47",0x501d51c,~
code-creation,Function,0,0x44408a0,176,"PropertyDescriptor_HasGetter native v8natives.js:392:50",0x501d5ac,~
code-creation,Function,0,0x4440960,192,"PropertyDescriptor_SetSetter native v8natives.js:395:47",0x501d640,~
code-creation,Function,0,0x4440a20,176,"PropertyDescriptor_GetSetter native v8natives.js:399:47",0x501d6d0,~
code-creation,Function,0,0x4440ae0,176,"PropertyDescriptor_HasSetter native v8natives.js:402:50",0x501d760,~
code-creation,Stub,8,0x4440ba0,410,"CallICStub(args(38), FUNCTION, "
code-creation,Script,0,0x4440d40,1268,"native v8natives.js",0x501d7ec,~
code-creation,Stub,2,0x4441240,197,"ArrayConstructorStub_More_Than_One"
code-creation,Stub,8,0x4441320,283,"CallIC_ArrayStub(args(10), FUNCTION,  (Array)"
code-creation,Stub,12,0x4441440,122,"CompareICStub"
code-creation,Stub,11,0x44414c0,156,"BinaryOpICStub(SAR:Smi*Smi->Smi)"
code-creation,Stub,12,0x4441560,122,"CompareICStub"
code-creation,Stub,2,0x44415e0,192,"LoadFastElementStub"
code-creation,KeyedLoadIC,7,0x44416a0,95,""
code-creation,Stub,11,0x4441700,148,"BinaryOpICStub(ADD:Smi*Smi->Smi)"
code-creation,Stub,3,0x44417a0,76,"LoadFieldStub"
code-creation,LoadIC,6,0x4441800,95,"length"
code-creation,Stub,8,0x4441860,283,"CallIC_ArrayStub(args(12), FUNCTION,  (Array)"
code-creation,Stub,8,0x4441980,289,"CallIC_ArrayStub(args(38), FUNCTION,  (Array)"
code-creation,Stub,14,0x4441ac0,148,"ToBooleanStub(SpecObject)"
code-creation,Stub,11,0x4441b60,148,"BinaryOpICStub(ADD_ReuseLeft:Smi*Smi->Smi)"
code-creation,LoadIC,6,0x4441c00,95,"length"
code-creation,LoadIC,6,0x4441c60,95,"length"
code-creation,LazyCompile,0,0x443a3c0,376,"ObjectConstructor native v8natives.js:1020:27",0x501b7dc,~
code-creation,Stub,8,0x4441cc0,283,"CallIC_ArrayStub(args(20), FUNCTION,  (Array)"
code-creation,LoadIC,6,0x4441de0,95,"length"
code-creation,LoadIC,6,0x4441e40,95,"length"
code-creation,Stub,8,0x4441ea0,283,"CallIC_ArrayStub(args(30), FUNCTION,  (Array)"
code-creation,LazyCompile,0,0x443aca0,324,"BooleanConstructor native v8natives.js:1067:28",0x501b934,~
code-creation,Stub,8,0x4441fc0,283,"CallIC_ArrayStub(args(4), FUNCTION,  (Array)"
code-creation,LazyCompile,0,0x443b320,360,"NumberConstructor native v8natives.js:1101:27",0x501bbc8,~
code-creation,Stub,12,0x44420e0,116,"CompareICStub"
code-creation,Stub,8,0x4442160,283,"CallIC_ArrayStub(args(16), FUNCTION,  (Array)"
code-creation,LoadIC,6,0x4442280,95,"length"
code-creation,LazyCompile,0,0x443f5a0,216,"FunctionConstructor native v8natives.js:1339:29",0x501c7b4,~
code-creation,Function,0,0x44422e0,352,"SymbolConstructor native symbol.js:4:27",0x501eab4,~
code-creation,Function,0,0x4442440,552,"SymbolToString native symbol.js:10:24",0x501eb68,~
code-creation,Function,0,0x4442680,456,"SymbolValueOf native symbol.js:18:23",0x501ec18,~
code-creation,Function,0,0x4442860,420,"SymbolFor native symbol.js:25:19",0x501ecc4,~
code-creation,Function,0,0x4442a20,308,"SymbolKeyFor native symbol.js:35:22",0x501ed78,~
code-creation,Function,0,0x4442b60,220,"ObjectGetOwnPropertySymbols native symbol.js:39:37",0x501ee20,~
code-creation,Function,0,0x4442c40,776,"SetUpSymbol native symbol.js:43:21",0x501eed8,~
code-creation,Function,0,0x4442f60,252,"ExtendObject native symbol.js:64:22",0x501ef7c,~
code-creation,Script,0,0x4443060,292,"native symbol.js",0x501f058,~
code-creation,LazyCompile,0,0x44422e0,352,"SymbolConstructor native symbol.js:4:27",0x501eab4,~
code-creation,Stub,13,0x44431a0,124,"CompareNilICStub(NullValue)(Undefined)"
code-creation,LoadIC,6,0x4443220,95,"length"
code-creation,LoadIC,6,0x4443280,95,"length"
code-creation,Stub,8,0x44432e0,283,"CallIC_ArrayStub(args(2), FUNCTION,  (Array)"
code-creation,Function,0,0x4443400,144," native array.js:25:26",0x501f398,~
code-creation,Function,0,0x44434a0,964,"GetSortedArrayKeys native array.js:4:28",0x501f444,~
code-creation,Function,0,0x4443880,820,"SparseJoinWithSeparatorJS native array.js:29:35",0x501f518,~
code-creation,Function,0,0x4443bc0,704,"SparseJoin native array.js:46:20",0x501f5ec,~
code-creation,Function,0,0x4443e80,444,"UseSparseVariant native array.js:63:26",0x501f68c,~
code-creation,StoreInitialize,9,0x4444040,84,"args_count: 0"
code-disable-optimization,"Join","TryFinallyStatement"
code-creation,Function,0,0x44440a0,3764,"Join native array.js:76:14",0x501f77c,
code-disable-optimization,"ConvertToString","Call to a JavaScript runtime function"
code-creation,Function,0,0x4444f60,392,"ConvertToString native array.js:133:25",0x501f808,
code-disable-optimization,"ConvertToLocaleString","Call to a JavaScript runtime function"
code-creation,Function,0,0x4445100,316,"ConvertToLocaleString native array.js:138:31",0x501f8b4,
code-creation,Function,0,0x4445240,928,"SparseSlice native array.js:146:21",0x501f96c,~
code-creation,Function,0,0x44455e0,2072,"SparseMove native array.js:171:20",0x501fa54,~
code-creation,Function,0,0x4445e00,560,"SimpleSlice native array.js:224:21",0x501fb00,~
code-creation,Function,0,0x4446040,1484,"SimpleMove native array.js:234:20",0x501fbac,~
code-creation,Function,0,0x4446620,732,"ArrayToString native array.js:263:23",0x501fc58,~
code-creation,Function,0,0x4446900,324,"ArrayToLocaleString native array.js:281:29",0x501fd08,~
code-creation,Function,0,0x4446a60,1636,"ArrayJoin native array.js:288:19",0x501fddc,~
code-disable-optimization,"ObservedArrayPop","TryFinallyStatement"
code-creation,Function,0,0x44470e0,520,"ObservedArrayPop native array.js:307:26",0x501fea8,
code-creation,Stub,8,0x4447300,488,"CallICStub(args(2), METHOD, "
code-creation,Function,0,0x4447500,736,"ArrayPop native array.js:320:18",0x501ff74,~
code-disable-optimization,"ObservedArrayPush","TryFinallyStatement"
code-creation,Function,0,0x44477e0,716,"ObservedArrayPush native array.js:336:27",0x5020048,
code-creation,Function,0,0x4447ac0,800,"ArrayPush native array.js:352:19",0x5020118,~
code-creation,Function,0,0x4447de0,668,"ArrayConcatJS native array.js:366:23",0x50201e4,~
code-creation,Function,0,0x4448080,1320,"SparseReverse native array.js:377:23",0x50202b4,~
code-creation,Function,0,0x44485c0,1156,"ArrayReverse native array.js:415:22",0x5020388,~
code-disable-optimization,"ObservedArrayShift","TryFinallyStatement"
code-creation,Function,0,0x4448a60,536,"ObservedArrayShift native array.js:446:28",0x5020458,
code-creation,Function,0,0x4448c80,972,"ArrayShift native array.js:458:20",0x5020540,~
code-disable-optimization,"ObservedArrayUnshift","TryFinallyStatement"
code-creation,Function,0,0x4449060,732,"ObservedArrayUnshift native array.js:481:30",0x5020618,
code-creation,Function,0,0x4449340,1072,"ArrayUnshift native array.js:498:22",0x50206fc,~
code-creation,Function,0,0x4449780,1336,"ArraySlice native array.js:518:20",0x50207f0,~
code-creation,Function,0,0x4449cc0,284,"ComputeSpliceStartIndex native array.js:549:33",0x5020880,~
code-creation,Function,0,0x4449de0,416,"ComputeSpliceDeleteCount native array.js:556:34",0x5020934,~
code-disable-optimization,"ObservedArraySplice","TryFinallyStatement"
code-creation,Function,0,0x4449f80,1248,"ObservedArraySplice native array.js:567:29",0x5020a3c,
code-creation,Function,0,0x444a460,1952,"ArraySplice native array.js:598:21",0x5020b8c,~
code-creation,Stub,2,0x444ac00,237,"FastNewContextStub"
code-creation,Function,0,0x444ad00,456,"a native array.js:643:11",0x5020c70,~
code-creation,Function,0,0x444aee0,816,"InsertionSort native array.js:655:29",0x5020d20,~
code-creation,Function,0,0x444b220,260,"z native array.js:676:26",0x5020dd0,~
code-creation,Function,0,0x444b340,688,"r native array.js:670:15",0x5020e78,~
code-creation,Function,0,0x444b600,2720,"QuickSort native array.js:682:25",0x5020f74,~
code-creation,Function,0,0x444c0a0,1436,"CopyFromPrototype native array.js:757:33",0x5021024,~
code-creation,Function,0,0x444c640,1016,"W native array.js:782:15",0x50210cc,~
code-creation,Function,0,0x444ca40,1624,"SafeRemoveArrayHoles native array.js:803:36",0x5021170,~
code-creation,Function,0,0x444d0a0,1256,"ArraySort native array.js:640:19",0x5021244,~
code-creation,Function,0,0x444d5a0,1668,"ArrayFilter native array.js:858:21",0x5021350,~
code-creation,Function,0,0x444dc40,1464,"ArrayForEach native array.js:889:22",0x5021444,~
code-creation,Function,0,0x444e200,1496,"ArraySome native array.js:913:19",0x5021538,~
code-creation,Function,0,0x444e7e0,1496,"ArrayEvery native array.js:938:20",0x502162c,~
code-creation,Function,0,0x444edc0,1584,"ArrayMap native array.js:963:18",0x5021730,~
code-creation,Function,0,0x444f400,1984,"ArrayIndexOf native array.js:991:22",0x5021814,~
code-creation,Function,0,0x444fbc0,1880,"ArrayLastIndexOf native array.js:1038:26",0x50218f4,~
code-creation,Function,0,0x4450320,1768,"ArrayReduce native array.js:1082:21",0x50219f8,~
code-creation,Function,0,0x4450a20,1780,"ArrayReduceRight native array.js:1111:26",0x5021afc,~
code-creation,Function,0,0x4451120,168,"ArrayIsArray native array.js:1140:22",0x5021b88,~
code-creation,Stub,2,0x44511e0,310,"FastCloneShallowObjectStub"
code-creation,Function,0,0x4451320,276,"c native array.js:1161:15",0x5021d68,~
code-creation,Stub,8,0x4451440,410,"CallICStub(args(42), FUNCTION, "
code-creation,Stub,8,0x44515e0,404,"CallICStub(args(6), FUNCTION, "
code-creation,Function,0,0x4451780,2516,"SetUpArray native array.js:1143:20",0x5021e00,~
code-creation,Script,0,0x4452160,260,"native array.js",0x5021fec,~
code-creation,Stub,14,0x4452280,136,"ToBooleanStub(Bool)"
code-creation,Stub,3,0x4452320,84,"LoadConstantStub"
code-creation,Stub,3,0x4452380,104,"hasOwnProperty"
code-creation,LoadIC,6,0x4452400,95,"hasOwnProperty"
code-creation,Stub,3,0x4452460,94,"ToName"
code-creation,LoadIC,6,0x44524c0,95,"ToName"
code-creation,Stub,3,0x4452520,94,"ToString"
code-creation,LoadIC,6,0x4452580,95,"ToString"
code-creation,Stub,3,0x44525e0,84,"LoadConstantStub"
code-creation,KeyedLoadIC,7,0x4452640,107,"push"
code-creation,Stub,3,0x44526c0,84,"LoadConstantStub"
code-creation,Stub,8,0x4452720,289,"CallIC_ArrayStub(args(42), FUNCTION,  (Array)"
code-creation,Stub,2,0x4452860,197,"ArrayConstructorStub_None"
code-creation,Stub,8,0x4452940,280,"CallIC_ArrayStub(args(0), FUNCTION,  (Array)"
code-creation,Stub,3,0x4452a60,102,"FunctionPrototypeStub"
code-creation,LoadIC,6,0x4452ae0,95,"prototype"
code-creation,LoadIC,6,0x4452b40,95,"length"
code-creation,LoadIC,6,0x4452ba0,95,"length"
code-creation,LoadPolymorphicIC,6,0x4452c00,109,"length"
code-creation,Stub,8,0x4452c80,283,"CallIC_ArrayStub(args(6), FUNCTION,  (Array)"
code-creation,Function,0,0x4452da0,656,"StringConstructor native string.js:2:27",0x502303c,~
code-creation,Function,0,0x4453040,392,"StringToString native string.js:11:24",0x50230dc,~
code-creation,Function,0,0x44531e0,392,"StringValueOf native string.js:17:23",0x502317c,~
code-creation,Function,0,0x4453380,1292,"StringCharAt native string.js:23:22",0x502323c,~
code-creation,Function,0,0x44538a0,1104,"StringCharCodeAt native string.js:31:26",0x50232fc,~
code-creation,Function,0,0x4453d00,920,"StringConcat native string.js:39:22",0x50233d0,~
code-creation,Function,0,0x44540a0,824,"StringIndexOfJS native string.js:54:25",0x5023498,~
code-creation,Function,0,0x44543e0,1016,"StringLastIndexOfJS native string.js:67:29",0x5023570,~
code-creation,Function,0,0x44547e0,508,"StringLocaleCompareJS native string.js:91:31",0x502362c,~
code-creation,Function,0,0x44549e0,824,"StringMatchJS native string.js:96:23",0x5023700,~
code-creation,Function,0,0x4454d20,684,"StringNormalizeJS native string.js:112:27",0x50237c8,~
code-creation,Stub,2,0x4454fe0,734,"SubStringStub"
code-creation,Function,0,0x44552c0,2636,"StringReplace native string.js:123:23",0x50238cc,~
code-creation,Function,0,0x4455d20,3372,"ExpandReplacement native string.js:191:27",0x502398c,~
code-creation,Function,0,0x4456a60,280,"CaptureString native string.js:260:23",0x5023a2c,~
code-creation,Function,0,0x4456b80,1752,"StringReplaceGlobalRegExpWithFunction native string.js:268:47",0x5023b0c,~
code-creation,Function,0,0x4457260,936,"StringReplaceNonGlobalRegExpWithFunction native string.js:323:50",0x5023be8,~
code-creation,Function,0,0x4457620,700,"StringSearch native string.js:350:22",0x5023cb0,~
code-creation,Function,0,0x44578e0,1024,"StringSlice native string.js:366:21",0x5023d84,~
code-creation,Function,0,0x4457ce0,1000,"StringSplitJS native string.js:400:23",0x5023e8c,~
code-creation,Function,0,0x44580e0,1636,"StringSplitOnRegExp native string.js:417:29",0x5023fa0,~
code-creation,Function,0,0x4458760,912,"StringSubstring native string.js:463:25",0x5024078,~
code-creation,Function,0,0x4458b00,1016,"StringSubstr native string.js:489:22",0x5024148,~
code-creation,Function,0,0x4458f00,408,"StringToLowerCaseJS native string.js:513:29",0x50241fc,~
code-creation,Function,0,0x44590a0,408,"StringToLocaleLowerCase native string.js:517:33",0x50242b0,~
code-creation,Function,0,0x4459240,408,"StringToUpperCaseJS native string.js:521:29",0x5024364,~
code-creation,Function,0,0x44593e0,408,"StringToLocaleUpperCase native string.js:525:33",0x5024418,~
code-creation,Function,0,0x4459580,416,"StringTrimJS native string.js:529:22",0x50244cc,~
code-creation,Function,0,0x4459720,416,"StringTrimLeft native string.js:533:24",0x5024580,~
code-creation,Function,0,0x44598c0,416,"StringTrimRight native string.js:537:25",0x5024634,~
code-creation,Function,0,0x4459a60,1356,"StringFromCharCode native string.js:541:28",0x50246f4,~
code-creation,Function,0,0x4459fc0,432,"HtmlEscape native string.js:566:20",0x502479c,~
code-creation,Function,0,0x445a180,380,"StringAnchor native string.js:569:22",0x5024854,~
code-creation,Function,0,0x445a300,320,"StringBig native string.js:573:19",0x5024904,~
code-creation,Function,0,0x445a440,320,"StringBlink native string.js:577:21",0x50249b4,~
code-creation,Function,0,0x445a580,320,"StringBold native string.js:581:20",0x5024a64,~
code-creation,Function,0,0x445a6c0,320,"StringFixed native string.js:585:21",0x5024b14,~
code-creation,Function,0,0x445a800,380,"StringFontcolor native string.js:589:25",0x5024bcc,~
code-creation,Function,0,0x445a980,380,"StringFontsize native string.js:593:24",0x5024c84,~
code-creation,Function,0,0x445ab00,320,"StringItalics native string.js:597:23",0x5024d34,~
code-creation,Function,0,0x445ac40,380,"StringLink native string.js:601:20",0x5024dec,~
code-creation,Function,0,0x445adc0,320,"StringSmall native string.js:605:21",0x5024e9c,~
code-creation,Function,0,0x445af00,320,"StringStrike native string.js:609:22",0x5024f4c,~
code-creation,Function,0,0x445b040,320,"StringSub native string.js:613:19",0x5024ffc,~
code-creation,Function,0,0x445b180,320,"StringSup native string.js:617:19",0x50250ac,~
code-creation,Stub,8,0x445b2c0,410,"CallICStub(args(72), FUNCTION, "
code-creation,Function,0,0x445b460,1216,"SetUpString native string.js:621:21",0x502515c,~
code-creation,Script,0,0x445b920,356,"native string.js",0x5025390,~
code-creation,LazyCompile,0,0x4452da0,656,"StringConstructor native string.js:2:27",0x502303c,~
code-creation,Stub,8,0x445baa0,289,"CallIC_ArrayStub(args(72), FUNCTION,  (Array)"
code-creation,Stub,2,0x445bbe0,281,"FastNewContextStub"
code-creation,Function,0,0x445bd00,444,"HexValueOf native uri.js:4:20",0x5025dfc,~
code-creation,Stub,2,0x445bec0,1448,"RecordWriteStub"
code-creation,Function,0,0x445c480,408,"isAlphaNumeric native uri.js:10:24",0x5025e88,~
code-creation,Function,0,0x445c620,300,"URIAddEncodedOctetToBuffer native uri.js:17:36",0x5025f1c,~
code-creation,Function,0,0x445c760,548,"URIEncodeOctets native uri.js:23:25",0x5025fe4,~
code-creation,Function,0,0x445c9a0,544,"URIEncodeSingle native uri.js:34:25",0x50260a4,~
code-creation,Function,0,0x445cbc0,548,"URIEncodePair native uri.js:51:23",0x5026170,~
code-creation,Function,0,0x445ce00,376,"URIHexCharsToCharCode native uri.js:64:31",0x5026228,~
code-creation,Function,0,0x445cf80,2564,"URIDecodeOctets native uri.js:72:25",0x5026324,~
code-creation,Function,0,0x445d9a0,1584,"Encode native uri.js:144:16",0x502640c,~
code-creation,Function,0,0x445dfe0,4028,"Decode native uri.js:171:16",0x502653c,~
code-creation,Function,0,0x445efa0,200,"URIEscapeJS native uri.js:231:21",0x50265e4,~
code-creation,Function,0,0x445f080,200,"URIUnescapeJS native uri.js:235:23",0x502668c,~
code-creation,Function,0,0x445f160,644,"Y native uri.js:240:15",0x5026734,~
code-creation,Function,0,0x445f400,232,"URIDecode native uri.js:239:19",0x50267c8,~
code-creation,Function,0,0x445f500,136,"Y native uri.js:254:15",0x5026870,~
code-creation,Function,0,0x445f5a0,232,"URIDecodeComponent native uri.js:253:28",0x5026904,~
code-creation,Function,0,0x445f6a0,752,"ab native uri.js:259:16",0x50269c4,~
code-creation,Function,0,0x445f9a0,232,"URIEncode native uri.js:258:19",0x5026a58,~
code-creation,Function,0,0x445faa0,524,"ab native uri.js:275:16",0x5026b18,~
code-creation,Function,0,0x445fcc0,232,"URIEncodeComponent native uri.js:274:28",0x5026bac,~
code-creation,Function,0,0x445fdc0,896," native uri.js:3:10",0x5026ca4,~
code-creation,Script,0,0x4460140,192,"native uri.js",0x5026d30,~
code-creation,Function,0,0x4460200,1964,"KernelTan native fdlibm.js:13:19",0x5026e7c,~
code-creation,Function,0,0x44609c0,2936,"MathSinSlow native fdlibm.js:83:21",0x5026f54,~
code-creation,Function,0,0x4461540,2968,"MathCosSlow native fdlibm.js:184:21",0x502702c,~
code-creation,Function,0,0x44620e0,616,"MathSin native fdlibm.js:286:17",0x50270dc,~
code-creation,Function,0,0x4462360,924,"MathCos native fdlibm.js:304:17",0x5027194,~
code-creation,Function,0,0x4462700,2068,"MathTan native fdlibm.js:333:17",0x5027264,~
code-creation,Function,0,0x4462f20,2344,"MathLog1p native fdlibm.js:404:19",0x502731c,~
code-creation,Function,0,0x4463860,2536,"MathExpm1 native fdlibm.js:487:19",0x50273d8,~
code-creation,Function,0,0x4464260,828,"MathSinh native fdlibm.js:574:18",0x5027498,~
code-creation,Function,0,0x44645a0,1060,"MathCosh native fdlibm.js:593:18",0x5027568,~
code-creation,Function,0,0x44649e0,932,"MathLog10 native fdlibm.js:618:19",0x5027618,~
code-creation,Function,0,0x4464da0,2112,"MathLog2 native fdlibm.js:646:18",0x5027710,~
code-creation,Script,0,0x44655e0,168,"native fdlibm.js",0x502780c,~
code-creation,Function,0,0x44656a0,128,"MathConstructor native math.js:5:25",0x5027ac0,~
code-creation,Function,0,0x4465720,428,"MathAbs native math.js:7:17",0x5027b64,~
code-creation,Function,0,0x44658e0,236,"MathAcosJS native math.js:13:20",0x5027c08,~
code-creation,Function,0,0x44659e0,236,"MathAsinJS native math.js:16:20",0x5027cac,~
code-creation,Function,0,0x4465ae0,236,"MathAtanJS native math.js:19:20",0x5027d50,~
code-creation,Function,0,0x4465be0,328,"MathAtan2JS native math.js:22:21",0x5027dfc,~
code-creation,Function,0,0x4465d40,196,"MathCeil native math.js:25:18",0x5027ea0,~
code-creation,Function,0,0x4465e20,236,"MathExp native math.js:28:17",0x5027f44,~
code-creation,Function,0,0x4465f20,340,"MathFloor native math.js:31:19",0x5027fe8,~
code-creation,Function,0,0x4466080,236,"MathLog native math.js:39:17",0x502808c,~
code-creation,Function,0,0x4466180,1272,"MathMax native math.js:42:17",0x502814c,~
code-creation,Function,0,0x4466680,1272,"MathMin native math.js:64:17",0x502820c,~
code-creation,Function,0,0x4466b80,320,"MathPow native math.js:86:17",0x50282b8,~
code-creation,Function,0,0x4466cc0,620,"MathRandom native math.js:90:20",0x5028368,~
code-creation,Function,0,0x4466f40,236,"MathRound native math.js:98:19",0x502840c,~
code-creation,Function,0,0x4467040,236,"MathSqrt native math.js:101:18",0x50284b0,~
code-creation,Function,0,0x4467140,328,"MathImul native math.js:104:18",0x502855c,~
code-creation,Function,0,0x44672a0,320,"MathSign native math.js:107:18",0x5028600,~
code-creation,Function,0,0x44673e0,396,"MathTrunc native math.js:113:19",0x50286ac,~
code-creation,Function,0,0x4467580,608,"MathTanh native math.js:119:18",0x5028764,~
code-creation,Function,0,0x44677e0,716,"MathAsinh native math.js:127:19",0x5028818,~
code-creation,Function,0,0x4467ac0,604,"MathAcosh native math.js:133:19",0x50288c8,~
code-creation,Function,0,0x4467d20,520,"MathAtanh native math.js:139:19",0x5028970,~
code-creation,Function,0,0x4467f40,1216,"MathHypot native math.js:145:19",0x5028a48,~
code-creation,Function,0,0x4468400,236,"MathFroundJS native math.js:169:22",0x5028aec,~
code-creation,Function,0,0x4468500,772,"MathClz32 native math.js:172:19",0x5028b98,~
code-creation,Function,0,0x4468820,568,"MathCbrt native math.js:183:18",0x5028c44,~
code-creation,Function,0,0x4468a60,480,"CubeRoot native math.js:188:18",0x5028cf0,~
code-creation,Stub,8,0x4468c40,410,"CallICStub(args(70), FUNCTION, "
code-creation,Function,0,0x4468de0,1380,"SetUpMath native math.js:200:19",0x5028d9c,~
code-creation,Script,0,0x4469360,332,"native math.js",0x5028f38,~
code-creation,Stub,8,0x44694c0,289,"CallIC_ArrayStub(args(70), FUNCTION,  (Array)"
code-creation,Function,0,0x4469600,220,"CreateDate native apinatives.js:3:20",0x50294a8,~
code-creation,Function,0,0x44696e0,656,"Instantiate native apinatives.js:10:21",0x5029568,~
code-disable-optimization,"InstantiateFunction","TryCatchStatement"
code-creation,Function,0,0x4469980,1044,"InstantiateFunction native apinatives.js:31:29",0x502964c,
code-disable-optimization,"ConfigureTemplateInstance","TryFinallyStatement"
code-creation,Function,0,0x4469da0,1252,"ConfigureTemplateInstance native apinatives.js:63:35",0x502972c,
code-creation,Script,0,0x446a2a0,264,"native apinatives.js",0x50297f0,~
code-creation,Function,0,0x446a3c0,188,"ThrowDateTypeError native date.js:4:28",0x50299bc,~
code-creation,Function,0,0x446a480,380,"LocalTimezone native date.js:9:23",0x5029a64,~
code-creation,Function,0,0x446a600,220,"UTC native date.js:20:13",0x5029af0,~
code-creation,Function,0,0x446a6e0,872,"MakeTime native date.js:24:18",0x5029bbc,~
code-creation,Function,0,0x446aa60,188,"TimeInYear native date.js:34:20",0x5029c60,~
code-creation,Function,0,0x446ab20,876,"MakeDay native date.js:37:17",0x5029d20,~
code-creation,Function,0,0x446aea0,264,"MakeDate native date.js:48:18",0x5029dc8,~
code-creation,Function,0,0x446afc0,400,"TimeClip native date.js:53:18",0x5029e74,~
code-creation,Function,0,0x446b160,2196,"DateConstructor native date.js:62:25",0x5029f90,~
code-creation,Function,0,0x446ba00,208,"TwoDigitString native date.js:111:24",0x502a01c,~
code-creation,Function,0,0x446bae0,652,"DateString native date.js:114:20",0x502a0c0,~
code-creation,Function,0,0x446bd80,652,"LongDateString native date.js:124:24",0x502a164,~
code-creation,Function,0,0x446c020,572,"TimeString native date.js:130:20",0x502a210,~
code-creation,Function,0,0x446c260,516,"TimeStringUTC native date.js:135:23",0x502a2bc,~
code-creation,Function,0,0x446c480,724,"LocalTimezoneString native date.js:140:29",0x502a388,~
code-creation,Function,0,0x446c760,236,"DatePrintString native date.js:150:25",0x502a430,~
code-creation,Function,0,0x446c860,728,"DateParse native date.js:154:19",0x502a4fc,~
code-creation,Function,0,0x446cb40,1356,"DateUTC native date.js:166:17",0x502a5f8,~
code-creation,Function,0,0x446d0a0,144,"DateNow native date.js:182:17",0x502a680,~
code-creation,Function,0,0x446d140,364,"DateToString native date.js:185:22",0x502a72c,~
code-creation,Function,0,0x446d2c0,300,"DateToDateString native date.js:191:26",0x502a7d0,~
code-creation,Function,0,0x446d400,364,"DateToTimeString native date.js:196:26",0x502a87c,~
code-creation,Function,0,0x446d580,232,"DateToLocaleString native date.js:202:28",0x502a904,~
code-creation,Function,0,0x446d680,300,"DateToLocaleDateString native date.js:205:32",0x502a9a8,~
code-creation,Function,0,0x446d7c0,300,"DateToLocaleTimeString native date.js:210:32",0x502aa4c,~
code-creation,Function,0,0x446d900,176,"DateValueOf native date.js:215:21",0x502aad4,~
code-creation,Function,0,0x446d9c0,176,"DateGetTime native date.js:218:21",0x502ab5c,~
code-creation,Function,0,0x446da80,224,"DateGetFullYear native date.js:221:25",0x502abe4,~
code-creation,Function,0,0x446db60,204,"DateGetUTCFullYear native date.js:224:28",0x502ac6c,~
code-creation,Function,0,0x446dc40,224,"DateGetMonth native date.js:227:22",0x502acf4,~
code-creation,Function,0,0x446dd20,204,"DateGetUTCMonth native date.js:230:25",0x502ad7c,~
code-creation,Function,0,0x446de00,224,"DateGetDate native date.js:233:21",0x502ae04,~
code-creation,Function,0,0x446dee0,204,"DateGetUTCDate native date.js:236:24",0x502ae8c,~
code-creation,Function,0,0x446dfc0,224,"DateGetDay native date.js:239:20",0x502af14,~
code-creation,Function,0,0x446e0a0,204,"DateGetUTCDay native date.js:242:23",0x502af9c,~
code-creation,Function,0,0x446e180,224,"DateGetHours native date.js:245:22",0x502b024,~
code-creation,Function,0,0x446e260,204,"DateGetUTCHours native date.js:248:25",0x502b0ac,~
code-creation,Function,0,0x446e340,224,"DateGetMinutes native date.js:251:24",0x502b134,~
code-creation,Function,0,0x446e420,204,"DateGetUTCMinutes native date.js:254:27",0x502b1bc,~
code-creation,Function,0,0x446e500,224,"DateGetSeconds native date.js:257:24",0x502b244,~
code-creation,Function,0,0x446e5e0,204,"DateGetUTCSeconds native date.js:260:27",0x502b2cc,~
code-creation,Function,0,0x446e6c0,204,"DateGetMilliseconds native date.js:263:29",0x502b354,~
code-creation,Function,0,0x446e7a0,204,"DateGetUTCMilliseconds native date.js:266:32",0x502b3dc,~
code-creation,Function,0,0x446e880,204,"DateGetTimezoneOffset native date.js:269:31",0x502b464,~
code-creation,Function,0,0x446e960,408,"DateSetTime native date.js:272:21",0x502b50c,~
code-creation,Function,0,0x446eb00,780,"DateSetMilliseconds native date.js:277:29",0x502b5c0,~
code-creation,Function,0,0x446ee20,640,"DateSetUTCMilliseconds native date.js:283:32",0x502b674,~
code-creation,Function,0,0x446f0a0,872,"DateSetSeconds native date.js:292:24",0x502b730,~
code-creation,Function,0,0x446f420,752,"DateSetUTCSeconds native date.js:299:27",0x502b7ec,~
code-creation,Function,0,0x446f720,972,"DateSetMinutes native date.js:306:24",0x502b8b4,~
code-creation,Function,0,0x446fb00,852,"DateSetUTCMinutes native date.js:315:27",0x502b97c,~
code-creation,Function,0,0x446fe60,1064,"DateSetHours native date.js:324:22",0x502ba4c,~
code-creation,Function,0,0x44702a0,944,"DateSetUTCHours native date.js:334:25",0x502bb1c,~
code-creation,Function,0,0x4470660,684,"DateSetDate native date.js:344:21",0x502bbd0,~
code-creation,Function,0,0x4470920,564,"DateSetUTCDate native date.js:350:24",0x502bc84,~
code-creation,Function,0,0x4470b60,796,"DateSetMonth native date.js:356:22",0x502bd40,~
code-creation,Function,0,0x4470e80,676,"DateSetUTCMonth native date.js:363:25",0x502bdfc,~
code-creation,Function,0,0x4471140,1168,"DateSetFullYear native date.js:370:25",0x502bed0,~
